번호,공고일자,청약 접수기간,시도,시군구,주소,주택유형,전용면적(m2),임대보증금액,href_id,address,x,y,img,deposit,m2,deposit_m2,distanceM_near_station,near_station,expected_time,distance_comp,신청자수
138,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 377-37 카리스뷰2차 5층 502호                                                                                                                                                                                                                                                              ,오피스텔(주거용)                                                                                    ,63.35,"134,100,000",no=2022356351,인천 부평구 부평동 377-37 카리스뷰2차 5층 502호,37.5001266918819,126.730276194906,http://www.khug.or.kr/updata/hug/cm/s05/007001742880396414000013.png,13410.0,63.35,211.681136543015,733,부평시장역 인천1호선,60.48333333333333,32857,2
137,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 379-3 청솔스타빌 4층 402호                                                                                                                                                                                                                                                                ,오피스텔(주거용)                                                                                    ,51.45,"105,300,000",no=2022069919,인천 부평구 부평동 379-3 청솔스타빌 4층 402호,37.5010003839848,126.728854554227,http://www.khug.or.kr/updata/hug/cm/s05/007001742880320199000317.png,10530.0,51.45,204.66472303207,650,부평시장역 인천1호선,57.9,32555,10
136,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,"인천 부평구 부평동 379-82, 379-61, 379-107 베네시안5차 10층 1002호                                                                                                                                                                                                                                           ",오피스텔(주거용)                                                                                    ,59.1494,"144,900,000",no=2023246056,인천 부평구 부평동 379-82,37.5007281711877,126.729750309732,http://www.khug.or.kr/updata/hug/cm/s05/00700174288046491700048.PNG,14490.0,59.1494,244.9728991333809,710,부평시장역 인천1호선,57.8,32524,3
135,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 406-29 행복한형우빌리지 5층 502호                                                                                                                                                                                                                                                         ,다세대주택                                                                                          ,43.35,"87,300,000",no=2022369985,인천 부평구 부평동 406-29 행복한형우빌리지 5층 502호,37.5008373396184,126.728282566343,http://www.khug.or.kr/updata/hug/cm/s05/007001742880396414000026.png,8730.0,43.35,201.3840830449827,597,부평시장역 인천1호선,58.31666666666667,32658,8
134,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 406-37 아미파크뷰 11층 1103호                                                                                                                                                                                                                                                             ,오피스텔(주거용)                                                                                    ,56.1,"144,000,000",no=2023127827,인천 부평구 부평동 406-37 아미파크뷰 11층 1103호,37.5010916314643,126.72743459376,http://www.khug.or.kr/updata/hug/cm/s05/007001742880435226000229.png,14400.0,56.1,256.6844919786096,546,부평시장역 인천1호선,58.61666666666667,32717,3
133,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 409-8 엘루이 11층 1103호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,59.72,"169,200,000",no=2022330498,인천 부평구 부평동 409-8 엘루이 11층 1103호,37.499551091074,126.726146912168,http://www.khug.or.kr/updata/hug/cm/s05/007001742880386291000822.png,16920.0,59.72,283.32217012726056,366,부평시장역 인천1호선,62.68333333333333,33143,2
132,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 415-14 아이씨티 8층 802호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,66.49,"152,100,000",no=2022346730,인천 부평구 부평동 415-14 아이씨티 8층 802호,37.4988533051665,126.725621115403,http://www.khug.or.kr/updata/hug/cm/s05/00700174288039641400004.png,15210.0,66.49,228.7562039404422,300,부평시장역 인천1호선,62.016666666666666,33104,1
131,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 433-5 엘비스27 2층 203호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,59.69,"143,100,000",no=2023346545,인천 부평구 부평동 433-5 엘비스27 2층 203호,37.5019499187601,126.72521418761,http://www.khug.or.kr/updata/hug/cm/s05/007001742880476020000114.PNG,14310.0,59.69,239.73864969006536,474,부평시장역 인천1호선,60.266666666666666,32934,2
130,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 433-5 엘비스27 5층 502호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,65.28,"162,000,000",no=2023211808,인천 부평구 부평동 433-5 엘비스27 5층 502호,37.5019499187601,126.72521418761,http://www.khug.or.kr/updata/hug/cm/s05/007001742880455993000014.png,16200.0,65.28,248.16176470588235,474,부평시장역 인천1호선,60.266666666666666,32934,1
129,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 436-15 센트럴 11층 1105호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,79.88,"181,800,000",no=2022356462,인천 부평구 부평동 436-15 센트럴 11층 1105호,37.5013149552371,126.722811741988,http://www.khug.or.kr/updata/hug/cm/s05/007001742880396414000014.png,18180.0,79.88,227.59138708062093,330,부평시장역 인천1호선,58.2,32755,7
128,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 436-15 센트럴 14층 1406호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,62.71,"149,400,000",no=2023086399,인천 부평구 부평동 436-15 센트럴 14층 1406호,37.5013149552371,126.722811741988,http://www.khug.or.kr/updata/hug/cm/s05/00700174288043522600028.png,14940.0,62.71,238.23951522883112,330,부평시장역 인천1호선,58.2,32755,3
127,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 441-10 경남해피타운 3층 303호                                                                                                                                                                                                                                                             ,오피스텔(주거용)                                                                                    ,74.85,"156,600,000",no=2022069881,인천 부평구 부평동 441-10 경남해피타운 3층 303호,37.4993531343607,126.724942000671,http://www.khug.or.kr/updata/hug/cm/s05/007001742880320199000314.png,15660.0,74.85,209.21843687374752,259,부평시장역 인천1호선,60.9,33110,4
126,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 451-30 엠타워Ⅶ 12층 1202호                                                                                                                                                                                                                                                               ,오피스텔(주거용)                                                                                    ,59.5,"158,400,000",no=2022176700,인천 부평구 부평동 451-30 엠타워Ⅶ 12층 1202호,37.5017652044914,126.721325858951,http://www.khug.or.kr/updata/hug/cm/s05/007001742880345807000812.png,15840.0,59.5,266.218487394958,386,부평시장역 인천1호선,58.41666666666666,32631,5
125,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 451-65 센트럴뷰 8층 802호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,61.78,"147,600,000",no=2022255233,인천 부평구 부평동 451-65 센트럴뷰 8층 802호,37.5026419819295,126.720758377984,http://www.khug.or.kr/updata/hug/cm/s05/007001742880361504000029.png,14760.0,61.78,238.9122693428294,493,부평시장역 인천1호선,57.833333333333336,32497,4
124,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 451-98 센트럴뷰2차 6층 601호                                                                                                                                                                                                                                                              ,오피스텔(주거용)                                                                                    ,56.87,"133,200,000",no=2023060590,인천 부평구 부평동 451-98 센트럴뷰2차 6층 601호,37.5025866650761,126.721103631268,http://www.khug.or.kr/updata/hug/cm/s05/00700174288042503000078.png,13320.0,56.87,234.2183928257429,480,부평시장역 인천1호선,57.71666666666667,32482,5
123,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 452-26 블루밍 B동 14층 1404호                                                                                                                                                                                                                                                             ,오피스텔(주거용)                                                                                    ,64.61,"167,400,000",no=2022134388,인천 부평구 부평동 452-26 블루밍 B동 14층 1404호,37.4925947279727,126.731216049197,http://www.khug.or.kr/updata/hug/cm/s05/007001742880333222000013.png,16740.0,64.61,259.0930196563999,701,부평역 1호선,61.25,33014,2
122,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 470-2 무한레뷰 2층 206호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,55.27,"133,200,000",no=2022356335,인천 부평구 부평동 470-2 무한레뷰 2층 206호,37.4915592026933,126.731612135618,http://www.khug.or.kr/updata/hug/cm/s05/007001742880396414000012.png,13320.0,55.27,240.9987334901393,685,부평역 1호선,61.0,33126,2
121,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,"인천 부평구 부평동 482-2, 482-3, 482-9, 482-10 우리드란 2층 204호                                                                                                                                                                                                                                            ",오피스텔(주거용)                                                                                    ,79.12,"189,900,000",no=2023130285,인천 부평구 부평동 482-2,37.4908881746746,126.732424383737,http://www.khug.or.kr/updata/hug/cm/s05/00700174288044692900003.png,18990.0,79.12,240.01516683518705,733,부평역 1호선,61.2,33159,3
120,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 500-19 리코팰리스1차 2층 204호                                                                                                                                                                                                                                                            ,오피스텔(주거용)                                                                                    ,69.73,"135,900,000",no=2022193532,인천 부평구 부평동 500-19 리코팰리스1차 2층 204호,37.4896860076243,126.730936211592,http://www.khug.or.kr/updata/hug/cm/s05/007001742880345807000816.png,13590.0,69.73,194.8945934318084,584,부평역 1호선,63.016666666666666,33467,3
119,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 500-6 메트로시티 101동 12층 1202호                                                                                                                                                                                                                                                        ,연립주택                                                                                            ,57.84,"134,100,000",no=2022231692,인천 부평구 부평동 500-6 메트로시티 101동 12층 1202호,37.4894950876401,126.731333445006,http://www.khug.or.kr/updata/hug/cm/s05/007001742880361504000016.png,13410.0,57.84,231.84647302904563,619,부평역 1호선,60.93333333333333,33184,8
118,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 503-4 힐캐슬 4층 402호                                                                                                                                                                                                                                                                    ,오피스텔(주거용)                                                                                    ,70.94,"150,300,000",no=2023207840,인천 부평구 부평동 503-4 힐캐슬 4층 402호,37.4895875733064,126.730126618504,http://www.khug.or.kr/updata/hug/cm/s05/007001742880455993000011.PNG,15030.0,70.94,211.8691852269524,512,부평역 1호선,62.71666666666667,33384,1
117,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 505-1 로뎀레뷰 4층 403호                                                                                                                                                                                                                                                                  ,아파트                                                                                              ,49.3975,"121,500,000",no=2023221159,인천 부평구 부평동 505-1 로뎀레뷰 4층 403호,37.4902727402015,126.73054004195,http://www.khug.or.kr/updata/hug/cm/s05/007001742880455993000019.PNG,12150.0,49.3975,245.96386456804493,556,부평역 1호선,62.46666666666667,33340,8
116,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 508-5 엠타워9 12층 1208호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,59.76,"159,300,000",no=2022069879,인천 부평구 부평동 508-5 엠타워9 12층 1208호,37.4908116554264,126.731104274749,http://www.khug.or.kr/updata/hug/cm/s05/007001742880320199000313.png,15930.0,59.76,266.566265060241,617,부평역 1호선,61.06666666666667,33133,6
115,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 508-5 엠타워9 2층 202호                                                                                                                                                                                                                                                                   ,오피스텔(주거용)                                                                                    ,80.42,"191,700,000",no=2022300890,인천 부평구 부평동 508-5 엠타워9 2층 202호,37.4908116554264,126.731104274749,http://www.khug.or.kr/updata/hug/cm/s05/007001742880376192000129.png,19170.0,80.42,238.3735389206665,617,부평역 1호선,61.06666666666667,33133,4
114,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,"인천 부평구 부평동 528-9, 530-1, 530-4 더갤러리 102동 12층 1205호                                                                                                                                                                                                                                            ",오피스텔(주거용)                                                                                    ,70.21,"166,500,000",no=2022386889,인천 부평구 부평동 528-9,37.4937422557278,126.729404129214,http://www.khug.or.kr/updata/hug/cm/s05/00700174288040540400058.png,16650.0,70.21,237.1457057399231,645,부평역 인천1호선,61.45,33143,2
113,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 531-1 태강씨티 8층 810호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,51.41,"128,700,000",no=2023194448,인천 부평구 부평동 531-1 태강씨티 8층 810호,37.4935492433089,126.729514625822,http://www.khug.or.kr/updata/hug/cm/s05/00700174288045599300002.png,12870.0,51.41,250.34040070025287,641,부평역 인천1호선,61.5,33155,4
112,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,"인천 부평구 부평동 534-72, 534-183 더베리타스 2층 202호                                                                                                                                                                                                                                                      ",오피스텔(주거용)                                                                                    ,59.562,"160,200,000",no=2022332327,인천 부평구 부평동 534-72,37.4905401128517,126.719867852867,http://www.khug.or.kr/updata/hug/cm/s05/007001742880386291000823.png,16020.0,59.562,268.96343306134787,317,부평역 인천1호선,67.28333333333333,34157,5
111,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 546-88 해드림뷰 4층 403호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,55.2158,"135,000,000",no=2022356161,인천 부평구 부평동 546-88 해드림뷰 4층 403호,37.4934752863911,126.721494280711,http://www.khug.or.kr/updata/hug/cm/s05/00700174288039641400009.png,13500.0,55.2158,244.49523505953005,385,부평역 인천1호선,62.05,33563,5
110,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 554 해송파크뷰4차 11층 1101호                                                                                                                                                                                                                                                             ,오피스텔(주거용)                                                                                    ,54.4731,"133,200,000",no=2023132777,인천 부평구 부평동 554 해송파크뷰4차 11층 1101호,37.4932817081777,126.728599310201,http://www.khug.or.kr/updata/hug/cm/s05/00700174288044692900006.png,13320.0,54.4731,244.5243615656168,557,부평역 인천1호선,61.98333333333333,33221,2
109,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 555-1 비잔티움 7층 706호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,57.23,"139,500,000",no=2022069882,인천 부평구 부평동 555-1 비잔티움 7층 706호,37.4928807490218,126.728947233747,http://www.khug.or.kr/updata/hug/cm/s05/007001742880320199000315.png,13950.0,57.23,243.7532762537131,558,부평역 1호선,61.8,33219,5
108,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 576-3 에스알벨리체2차 4층 403호                                                                                                                                                                                                                                                           ,오피스텔(주거용)                                                                                    ,67.98,"153,900,000",no=2022069921,인천 부평구 부평동 576-3 에스알벨리체2차 4층 403호,37.4930380746963,126.72738538634,http://www.khug.or.kr/updata/hug/cm/s05/007001742880320199000318.png,15390.0,67.98,226.3901147396293,456,부평역 인천1호선,62.9,33431,2
107,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 부평동 773-61 에코그린 2층 202호                                                                                                                                                                                                                                                                 ,오피스텔(주거용)                                                                                    ,83.61,"167,400,000",no=2023047584,인천 부평구 부평동 773-61 에코그린 2층 202호,37.4884290950926,126.711902703469,http://www.khug.or.kr/updata/hug/cm/s05/007001742880415006000422.png,16740.0,83.61,200.21528525296017,675,동수역 인천1호선,65.01666666666667,34959,11
106,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,"인천 부평구 부평동 98-85, 98-86 해송파크뷰 10층 1001호                                                                                                                                                                                                                                                       ",오피스텔(주거용)                                                                                    ,48.72,"122,400,000",no=2023211707,인천 부평구 부평동 98-85,37.5016087098832,126.731127081268,http://www.khug.or.kr/updata/hug/cm/s05/007001742880455993000013.PNG,12240.0,48.72,251.23152709359607,603,굴포천역 7호선,56.86666666666667,32329,7
105,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,"인천 부평구 부평동 98-85, 98-86 해송파크뷰 11층 1104호                                                                                                                                                                                                                                                       ",오피스텔(주거용)                                                                                    ,69.52,"170,100,000",no=2023353704,인천 부평구 부평동 98-85,37.5016087098832,126.731127081268,http://www.khug.or.kr/updata/hug/cm/s05/007001742880476020000119.PNG,17010.0,69.52,244.67779056386647,603,굴포천역 7호선,56.88333333333333,32329,5
104,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 일신동 160-9 부광골드타운 4층 402호                                                                                                                                                                                                                                                              ,다세대주택                                                                                          ,38.85,"83,700,000",no=2021424817,인천 부평구 일신동 160-9 부광골드타운 4층 402호,37.4812118881799,126.743171873535,http://www.khug.or.kr/updata/hug/cm/s05/007001742880320199000310.png,8370.0,38.85,215.44401544401543,834,부개역 1호선,56.48333333333333,34040,6
103,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 부평구                                                                                         ,인천 부평구 일신동 55-13 서광팰리스 A동 4층 403호                                                                                                                                                                                                                                                            ,다세대주택                                                                                          ,42.19,"88,200,000",no=2022357820,인천 부평구 일신동 55-13 서광팰리스 A동 4층 403호,37.4808432754201,126.746630523746,http://www.khug.or.kr/updata/hug/cm/s05/007001742880396414000016.png,8820.0,42.19,209.05427826499167,950,송내역 1호선,56.016666666666666,33859,6
102,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 가좌동 136 무한퍼스트지 5층 501호                                                                                                                                                                                                                                                                  ,오피스텔(주거용)                                                                                    ,66.5278,"162,000,000",no=2022293445,인천 서구 가좌동 136 무한퍼스트지 5층 501호,37.4969794139178,126.667855511384,http://www.khug.or.kr/updata/hug/cm/s05/007001742880376192000124.png,16200.0,66.5278,243.5072255508224,800,서부여성회관역 인천2호선,63.36666666666667,39052,10
101,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 가좌동 140-14 힘찬해가 5동 6층 601호                                                                                                                                                                                                                                                               ,다세대주택                                                                                          ,40.4718,"94,500,000",no=2022354888,인천 서구 가좌동 140-14 힘찬해가 5동 6층 601호,37.4960526801357,126.672939086026,http://www.khug.or.kr/updata/hug/cm/s05/00700174288039641400006.png,9450.0,40.4718,233.49591567461783,542,서부여성회관역 인천2호선,61.11666666666667,40073,12
100,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 623-11 월드클래스 3층 303호                                                                                                                                                                                                                                                                 ,연립주택                                                                                            ,55.192,"114,300,000",no=2022362998,인천 서구 검암동 623-11 월드클래스 3층 303호,37.5623648787684,126.674380332308,http://www.khug.or.kr/updata/hug/cm/s05/007001742880396414000023.png,11430.0,55.192,207.0952311929265,310,검바위역 인천2호선,60.43333333333333,40745,11
99,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 638-1 동보아트빌 101동 2층 202호                                                                                                                                                                                                                                                            ,다세대주택                                                                                          ,58.27,"113,400,000",no=2022315188,인천 서구 검암동 638-1 동보아트빌 101동 2층 202호,37.5595216025143,126.675882029264,http://www.khug.or.kr/updata/hug/cm/s05/00700174288038629100087.png,11340.0,58.27,194.61129226016817,230,검바위역 인천2호선,59.583333333333336,40854,8
98,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 643-1 스페이스빌 가동 2층 204호                                                                                                                                                                                                                                                             ,다세대주택                                                                                          ,37.41,"76,500,000",no=2022381154,인천 서구 검암동 643-1 스페이스빌 가동 2층 204호,37.5600212164023,126.673467097982,http://www.khug.or.kr/updata/hug/cm/s05/00700174288040540400053.png,7650.0,37.41,204.4907778668805,379,검바위역 인천2호선,60.083333333333336,40829,14
97,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 664-10 디에스리치빌 3동 2층 204호                                                                                                                                                                                                                                                           ,다세대주택                                                                                          ,39.69,"81,900,000",no=2023063217,인천 서구 검암동 664-10 디에스리치빌 3동 2층 204호,37.5573623554493,126.675908924344,http://www.khug.or.kr/updata/hug/cm/s05/007001742880425030000720.png,8190.0,39.69,206.3492063492064,441,검바위역 인천2호선,57.86666666666667,40318,10
96,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 665-2 주신빌 4층 401호                                                                                                                                                                                                                                                                      ,연립주택                                                                                            ,56.19,"139,500,000",no=2022300905,인천 서구 검암동 665-2 주신빌 4층 401호,37.5574569868376,126.677069699531,http://www.khug.or.kr/updata/hug/cm/s05/007001742880376192000130.png,13950.0,56.19,248.26481580352376,409,검바위역 인천2호선,58.13333333333333,40441,13
95,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 671-1 부라잇빌 4층 401호                                                                                                                                                                                                                                                                    ,다세대주택                                                                                          ,48.94,"95,400,000",no=2022262070,인천 서구 검암동 671-1 부라잇빌 4층 401호,37.5566249741634,126.674073029584,http://www.khug.or.kr/updata/hug/cm/s05/007001742880361504000030.png,9540.0,48.94,194.93257049448303,585,검바위역 인천2호선,57.68333333333333,40307,6
94,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 671-3 도담하우스 5층 502호                                                                                                                                                                                                                                                                  ,다세대주택                                                                                          ,56.075,"108,000,000",no=2022157035,인천 서구 검암동 671-3 도담하우스 5층 502호,37.5566271646506,126.674475129641,http://www.khug.or.kr/updata/hug/cm/s05/00700174288034580700082.png,10800.0,56.075,192.59919750334373,567,검바위역 인천2호선,56.73333333333333,40154,4
93,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 674-14 그린파크 2동 3층 307호                                                                                                                                                                                                                                                               ,연립주택                                                                                            ,55.93,"117,000,000",no=2022342794,인천 서구 검암동 674-14 그린파크 2동 3층 307호,37.5570973143019,126.671907624984,http://www.khug.or.kr/updata/hug/cm/s05/007001742880386291000830.png,11700.0,55.93,209.19005900232435,668,검바위역 인천2호선,56.083333333333336,39968,4
92,20250326,2025.03.26. 10:00 ~ 2025.04.07. 17:00,인천광역시                                                                                          ,인천 서구                                                                                           ,인천 서구 검암동 678-8 프리스틴 105동 3층 302호                                                                                                                                                                                                                                                              ,다세대주택                                                                                          ,49.74,"99,900,000",no=2022235575,인천 서구 검암동 678-8 프리스틴 105동 3층 302호,37.556630818634,126.67201888386,http://www.khug.or.kr/updata/hug/cm/s05/007001742880361504000019.png,9990.0,49.74,200.8443908323281,697,검바위역 인천2호선,56.61666666666667,39991,6
